Unnamed: 0,borough,parenthesis,post_id,post_date,post_time,update_date,update_time,title,price,images,square_footage,housing_type,description,bedroom,bathroom,cat,dog,laundry,parking,post_id_old,smoking,furnished,URL,Reason,SPAM
<built-in function id>,westside-southbay,"West LA ""Brentwood""",6761843453.0,2018-11-30,5:39pm,,,1 Bedroom 1 Bathroom Apt.,$2275,24.0,705,apartment,"This building is newly renovated, still some small final touches left yet like some signs and similar stuff left but otherwise more-less done! This building comes with under the building parking and all spots are assigned and comes with your apartment. Most parking spaces also have storage locker in front of parking and some have bike racks too! The building is also a security building, with a camera system! The building has two elevators, a split sun deck, BBQ/picnic area, hot tub, heated pool, gym, lounge, two sauna's, two public restrooms, and 6 laundry rooms with in the building. We are 3/4 mile to the 405 freeway, around 2 1/2 miles to UCLA and about 4 1/2 miles to the beach!",1.0,1.0,cats are OK - purrr,,laundry in bldg,attached garage,,,,,,False
<built-in function id>,san gabriel valley,West Covina - 4 min. from mall & 10 fwy,6761843339.0,2018-11-30,5:39pm,,,❤️ Love Where You Live! 🌼🌷 Beautiful Property!!!,$1565,10.0,,apartment,"▀▄ Downstairs Unit!!! Spacious apartment home in a beautiful park-like setting in beautiful West Covina. These units offer plenty of comfortable living space and includes kitchen appliances, upgraded flooring, cable/high speed internet connections, assigned parking spots (one per bedroom) and the list goes on. We also offer 12 month, 6 month, and month to month lease options! West Park offers one, two and three bedroom apartments for rent in West Covina, CA. Just some of the features you'll appreciate are full carpeting and verticals, ample closets, large kitchens with dishwashers and disposals, dining areas, carports with more storage and several laundry facilities. West Park is the contemporary, economical way to get more out of life. Ideally located in the heart of Southern California's exciting vacation area, West Park is a mere 25 minutes away from Mt. Baldy for local skiing. Two shopping centers, post office, banks, and excellent restaurants are all conveniently close. Other recreation areas, parks, amusement and cultural centers, theatres and excellent schools such as California Polytechnic University and Mount San Antonio College are just a few minutes drive from your door. Freeways 605, 60, and 10 make the surrounding areas easily accessible. To Contact Us... West Park Apts. 600 S. Fernwood St. West Covina, CA 91791 show contact info Phone show contact info Text For Hearing Impaired, dial 711",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,carport,,,,,,False
<built-in function id>,SF valley,9009 Tobias Ave. Panorama City,6759715747.0,2018-11-28,9:31am,2018-11-30,5:38pm,Come See This Unit Before It's Gone,$1650,17.0,1200,,"https://youtu.be/gR5YaKZrtNI PRIVATE PATIO!! Clean, well maintained, quiet gated Property with surveillance cameras!!! EVERYTHING IN THIS UNIT IS NEW! *Fireplace *Dishwasher *NEW Espresso self closing cabinets & drawers, stainless steel sink, oven & hood range *NEW LED lighting throughout entire unit *A lot of Deep Cabinet Space in kitchen, bathroom & hallway *Window Above Kitchen Sink *New Tile Flooring throughout entire unit *NEW Granite counter-tops in kitchen & bathroom *NEW HUGE bathroom vanity *NEW Wall to Wall Closets in Bedroom *Central AC/ Heating *Dual Pane Windows (saves money on your bill) ASK ABOUT OUR BAD CREDIT & PAYMENT PLANS",1.0,1.0,,,,,,,,,,False
<built-in function id>,SF valley,9009 Tobias Ave. Panorama City,6757765120.0,2018-11-26,7:29am,2018-11-30,5:29pm,THIS UNIT CAN BE YOUR NEXT HOME,$1650,15.0,1200,,"https://youtu.be/gR5YaKZrtNI PRIVATE PATIO!! Clean, well maintained, quiet gated Property with surveillance cameras!!! EVERYTHING IN THIS UNIT IS NEW! * Fireplace * Dishwasher *NEW Espresso self closing cabinets & drawers, stainless steel sink, oven & hood range *NEW LED lighting throughout entire unit *A lot of Deep Cabinet Space in kitchen, bathroom & hallway *Window Above Kitchen Sink *New Tile Flooring throughout entire unit *NEW Granite counter-tops in kitchen & bathroom *NEW HUGE bathroom vanity *NEW Wall to Wall Closets in Bedroom *Central AC/ Heating *Dual Pane Windows (saves money on your bill) ASK ABOUT OUR BAD CREDIT & PAYMENT PLANS",1.0,1.0,,,,,,,,,,False
<built-in function id>,westside-southbay,Los Angeles,6755769967.0,2018-11-23,12:13pm,2018-11-30,5:38pm,Upper BRAND NEW 1 bed LUX unit,$1695,8.0,700,,"Available Now Address: 3842 W. 28th Street This gorgeous fully gutted upper apartment home features brand new hardwood flooring and crown molding with recessed lighting throughout the unit. Beautiful kitchen with a full set of stainless steel appliances (stove, refrigerator and microwave) and tons of cabinet space. Washer & dryer in unit Wall AC units 1 parking space. All New bathroom and kitchen plumbing with super chic fixtures and finishes. Just south of West Adams and Minutes away from the 10 fwy and USC Owner pays for cold water & sewer. Disclaimer: Pictures may be of a model unit and not exact unit. Call for a tour. Please call our office to schedule a showing! Office Hours Monday - Friday 9am to 5pm Showings 8am to 5pm",1.0,1.0,,,,,,,,,,False
<built-in function id>,SF valley,Burbank,6761843117.0,2018-11-30,5:39pm,,,NOW LEASING - One Bedroom Apartments In Burbank!,$2005,12.0,617,,"1200 Riverside http://liveat1200riverside.com/su/tc8r Discover The Tranquil Elegance of 1200 Riverside Apartments. 1200 Riverside Apartments is nestled in a quite residential community within walking distance of the Los Angeles Equestrian Center and minutes from Disney, NBC Universal and Warner Bros Studios, Griffith Park and the Bob Hope Airport. 1200 Riverside offers the finest in stylish and sophisticated apartment living. Community Amenities We Love Pets!* Clothes Care Center Wi-Fi in Common Areas Green Friendly Community Complete Fitness Center Observation Deck with Lounge Seating Resident Lounge Complete with Plasma TV and Full Kitchen Facilities Theater with 90"" Projection Screen Resort-Inspired Pool and Whirlpool Spa Barbecue Grilling Stations and Picnic Areas Great Location - Close to Major Studios Professional On-site Management Staff Executive Business Center and Conference Room with Wi-Fi Controlled Access Entry* Rooftop Lounge Onsite Recycling Program Smoke-Free Community Fully Furnished Apartments Available Contact Us 1200 Riverside Address:1200 W. Riverside Drive, Burbank, CA 91506 Phone: show contact info Online:http://liveat1200riverside.com/su/tc8r Office Hours: Mon: 9:00am - 6:00pm Tue: 11:00am - 6:00pm Wed: 9:00am - 6:00pm Thu: 9:00am - 6:00pm Fri: 9:00am - 6:00pm Sat: 9:00am - 6:00pm Sun: 9:00am - 6:00pm",1.0,1.0,,,,,,,,,,False
<built-in function id>,SF valley,Northridge,6761838523.0,2018-11-30,5:31pm,,,"E213 huge 1br, balcony, heated saltwater pool, pets ok too!",$1823,16.0,670,,"1 Bedroom 1 Bathroom | 670 sq ft | $1543 - $2243/Month show contact info Amenities--Mirrored Closet Doors--Carpet--Cable or Satellite Ready--Air Conditioning--Garbage Disposal--Pool--Gated Access--Onsite Management--Clubhouse--Onsite Maintenance--Garden, Pool and Greenbelt Views--Convenient to the 405, 101, and 118 Freeways--Designer Window Coverings--Covered ParkingDescription Our apartments were designed to keep you comfortable. It doesn't matter how you like to relax, Village Pointe has something for you. Take a dip in our resort-style year-round heated saltwater swimming pool. Refreshing and warm, this tropical oasis is the perfect way to take the edge off. Soothe your senses in our refreshing jet spa. If you prefer a more natural setting, you'll love our community, featuring six acres of lush, tropical landscaping. Our 24-hour fitness studio places cardio, endurance and strength training just steps from your door. With this added convenience you'll run out of excuses and soon forget about your old neighborhood gym. Village Pointe also offers great features including assigned covered parking, high-speed Internet access, and an inviting clubhouse that you can even reserve for your own private events. Our fully gated community comes with after hours courtesy patrol, professional on-site maintenance, and a telephone intercom entryway. We even have multiple laundry centers for your added convenience. Simplify your busy life and come to Village Pointe. COMMUNITY HIGHLIGHTS ✶ Controlled Access ✶ Fully Gated Property ✶ Evening Courtesy Officer ✶ Assigned Parking ✶ Covered Parking ✶ 24 Hour Fitness Center ✶ Poolside Barbecue ✶ Heated Saltwater Swimming Pool ✶ Free Resident Events ✶ 3 - 24 Hour Laundry Centers ✶ Pet Friendly ✶ Clubhouse with Free Wi-Fi ✶ Lush Landscaped Courtyard INTERIOR HIGHLIGHTS ✶ Balcony or Patio (select apartments) ✶ Mirrored Wardrobe ✶ Wall-to-Wall Carpet ✶ Built-In Shelving ✶ Ceiling Fan (select apartments) ✶ Garden, Pool and Greenbelt Views ✶ Designer Window Coverings ✶ Walk-In Closets (select apartments) ✶ Vaulted Ceilings (select apartments) ✶ DSL, High-speed Internet, or Cable esr5142Terms-- Variable, 12-Month-- Deposit: $500-- Pets: Cats and dogs allowed. Pet Limit: 2 per home. Breed restrictions apply. Ask for details.For more information, please contact -- Village Pointe Apartments -- Phone: show contact info -- 17171 Roscoe Blvd, Northridge, CA 91325 CalBRE #01002303 Search terms: courtesy officer, security patrol, on-site security, Northridge apartments, apartments in Northridge, 24-hour fitness center, 24-hour gym, clubhouse with free wi-fi, heated saltwater swimming pool, covered parking, carports, assigned parking, assigned covered parking, easy access to freeways, treadmill, elliptical, cardio equipment, dogs allowed, cats allowed, pets allowed, dogs and cats, pet-friendly, pet friendly, barbecue, bbq, bar-b-q, laundry care, laundry center, laundry facility, 24 hour laundry, free resident events, community events, community activities, 3 laundry centers open 24 hours, near CSUN, Cal State Northridge, CSUN, CSU Northridge.EQUAL HOUSING OPPORTUNITYESR5142",1.0,1.0,,,,,,,,,,False
<built-in function id>,SF valley,9009 Tobias Ave. Panorama City,6759707395.0,2018-11-28,9:24am,2018-11-30,5:38pm,DAILY VIEWINGS BY APPOINTMENT FOR 1+1 UNIT,$1650,17.0,1200,,"https://youtu.be/gR5YaKZrtNI PRIVATE PATIO!! Clean, well maintained, quiet gated Property with surveillance cameras!!! EVERYTHING IN THIS UNIT IS NEW! *Fireplace *Dishwasher *NEW Espresso self closing cabinets & drawers, stainless steel sink, oven & hood range *NEW LED lighting throughout entire unit *A lot of Deep Cabinet Space in kitchen, bathroom & hallway *Window Above Kitchen Sink *New Tile Flooring throughout entire unit *NEW Granite counter-tops in kitchen & bathroom *NEW HUGE bathroom vanity *NEW Wall to Wall Closets in Bedroom *Central AC/ Heating *Dual Pane Windows (saves money on your bill) ASK ABOUT OUR BAD CREDIT & PAYMENT PLANS",1.0,1.0,,,,,,,,,,False
<built-in function id>,antelope valley,"Stevenson Ranch, Valencia, Saugus",6761842800.0,2018-11-30,5:38pm,,,One Bedroom Apartment Available Garage Included! Don't Miss It!,$2264,17.0,724,apartment,"Parc Chateaux http://parcchateaux.com/su/h555 CONTACT US Parc Chateaux 24979 Constitution Avenue, Stevenson Ranch, CA 91381 show contact info http://parcchateaux.com/su/h555 Office Hours: Mon : 9:00am - 6:00pm Tue : 11:00am - 6:00pm Wed : 9:00am - 6:00pm Thu : 9:00am - 6:00pm Fri : 9:00am - 6:00pm Sat : 9:00am - 6:00pm Sun : 10:00am - 5:00pm FLOORPLAN: Degas Sq Feet: 724.00 Rent: $2,164.00 Deposit: $300.00 Bed/Bath: 1/1 Welcome Home to luxury living at Parc Chateaux Apartments, located in the desirable Stevenson Ranch master-planned community. Beautiful French architecture and lush landscaping create the perfect ambiance, combining the flexibility, freedom and low-maintenance lifestyle of apartment living with all the comforts of home. The ""Degas"" is a one-bedroom, one-bath apartment at substantial 724 sq. ft. All white GE Energy Efficient Appliances are included! This open floor plan features 9 foot ceilings and a separate living room and dining area. In the kitchen, enjoy beautiful white cabinetry and dark counter tops with plenty of counter space and storage, this gorgeous kitchen even includes a pantry! The ""Degas"" highlights a large master bedroom with a ceiling fan and walk-in closet and showcases a large bathroom with plenty of storage space! Apartment #1427 is a one bedroom apartment located on the second floor. This apartment includes all energy efficient white appliances, a stack-able washer/dryer, a one car garage, and a spacious balcony! The location of this apartment is amazing! There will be nobody above you. Perfect location! You will also be walking distance from local shopping and dining, and you will have access to our resort style swimming pool, spa, business center, clubhouse, and 24 hour fitness center! This spacious 1 bedroom floor plan is renting for only $2,164.00 per month on a 10 month lease and is ready for move-in 12/5/18! (*Prices are subject to change daily). Here, you can prepare that special dinner in your fully equipped kitchen or take culinary lessons from a cooking demonstration in the Club Room. Work out the tensions of the day in our pool, spa or cardio & strength-training center. Take advantage of our executive business center or relax with a friend in the rose garden. Exercise on the bike trail or walking path. At Parc Chateaux, the options are as endless as the day is long. Our community offers an exceptional array of innovative one, two and three bedroom floor plans filled with first class features and five star amenities, all conveniently located close to an exciting variety of neighborhood shopping, schools, dining and entertainment. Parc Chateaux also features newly renovated interiors with Energy Star Stainless Steel Appliances in select units. Visit us online 24/7 at www.parcchateaux.com to learn more about our exceptional lifestyle advantages, view floor plans, arrange furniture in the space planner and even lease online! To learn more about our community or lease today, contact Tasha show contact info or visit www.parcchateaux.com. We look forward to hearing from you soon! COMMUNITY AMENITIES Executive Business Center We Love Pets!* Lush Landscaping Picnic Areas Demonstration Kitchen with Cooking Classes 24-Hour Fitness Studio Steps to Regional Bike Trail Outdoor Fireplace Lounge with Seating Expansive Mountain Views Onsite Recycling Program Resort-Grade Pool & Spa Convenient Access to Interstate 5 Freeway Easy Commute to Major Employers, Shopping and Recreation Green-Friendly Community",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,detached garage,,no smoking,,,,False
<built-in function id>,central LA,,,,,,,,,,,,,,,,,,,,,,,,False
<built-in function id>,san gabriel valley,"AZUSA, SANGABRIEL, AZUSA PACIFIC UNIVERSITY",6761842592.0,2018-11-30,5:38pm,,,FREE RENT FOR 1 MONTH! 1BED/1BATH APT WITH MODERN FEATURES IN AZUSA!,$1350,10.0,,apartment,"MOVE IN SPECIAL: FREE RENT FOR 1 MONTH! FREE COVERED PARKING!!! **630 N.Cerritos Ave, Azusa, CA 91702** Renovated 1 bed/1 bath apartment within walking distance to Azusa Pacific University!!! Resort style living with pool!!! Near shopping centers, restaurants, movie theatres, and Starbucks. Easy access to freeways! **Lush carpet in living room & bedroom **Equipped with stove & microwave **Open style kitchen with bar counter **Remodeled bathroom **High-end finishes **Gated Community **AC **Covered parking included **Lots of closet spaces **Laundry on premises **Beautiful courtyard with pool **Pet-friendly (meet criteria) **Online payment options NEW RENT**$1,350.00 / month **$1000 Security deposit **$30 application fee MOVE IN SPECIAL: FREE RENT FOR 1 MONTH! To schedule a viewing please contact Yvonne Low at show contact info or email at show contact info *We reserve the right to change prices at any time for any reason. *Unit depicted in pictures may not be the exact unit available ""We are an Equal Housing Provider and follow all Fair Housing Law""",1.0,1.0,,,laundry on site,carport,,,,,,False
<built-in function id>,SF valley,9009 Tobias Ave. Panorama City,6759647557.0,2018-11-28,8:31am,2018-11-30,5:37pm,1+1 unit in Conveniently Located Property,$1650,13.0,1200,,"https://youtu.be/gR5YaKZrtNI PRIVATE PATIO!! Clean, well maintained, quiet gated Property with surveillance cameras!!! Property Located close to Panorama Mall and Walmart EVERYTHING IN THIS UNIT IS NEW! *Fireplace *Dishwasher *NEW Espresso self closing cabinets & drawers, stainless steel sink, oven & hood range *NEW LED lighting throughout entire unit *A lot of Deep Cabinet Space in kitchen, bathroom & hallway *Window Above Kitchen Sink *New Tile Flooring throughout entire unit *NEW Granite counter-tops in kitchen & bathroom *NEW HUGE bathroom vanity *NEW Wall to Wall Closets in Bedroom *Central AC/ Heating *Dual Pane Windows (saves money on your bill) ASK ABOUT OUR BAD CREDIT & PAYMENT PLANS",1.0,1.0,,,,,,,,,,False
<built-in function id>,westside-southbay,"Marina Del Rey, CA",6761842403.0,2018-11-30,5:37pm,,,No Shared Walls! Courtyard View! Hurry In & Make It Yours!,$2565,6.0,630,apartment,"Mirabella show contact info | http://www.mirabellamarinadelrey.com/ 13701 Marina Pointe Drive Marina Del Rey, California 90292 Pricing starts at $2,565 per month on an 11 month lease* This is a serene 1 Bedroom apartment located in the heart of Marina Del Rey. This home features modern kitchen and bathroom fixtures, laundry in-unit, and ample closet space. Mirabella Apartments is a one-of-a-kind community tucked away, yet in the midst of every neighborhood amenity from grocery stores, fine dining and shopping, and two movie theaters.* Additional amenities that residents have access to include: a 24-hour business center, 24-hour fitness center, clubhouse, cinema room, conference room, heated pool, spa, and saunas on premises! CALL US TO SCHEDULE A TOUR! DIRECTIONS: We are located at 13701 Marina Pointe Drive & the cross street is Lincoln Blvd. Pull onto the cobblestone drive way & stay to the right. Continue right to the stop sign and keep to the right. There will be a sign that says PED XING AHEAD...you're almost here! The next sign says NOT A THROUGH STREET. Continue on this driveway. Veer left & continue all the way down to our circular driveway. Equal Housing Opportunity *Pricing and availability is subject to chang",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,attached garage,,,,,,False
<built-in function id>,westside-southbay,3650 Midvale Ave,6758046242.0,2018-11-26,11:25am,2018-11-30,5:37pm,Spacious One Bedroom With Loft Available Now in Palms,$2795,6.0,900,apartment,Awesome Unit Available Now!! 1 Bedroom 1 Bathroom With Loft Cozy! One Bedroom One Bathroom with Loft Apartment home features: Spacious bedrooms Lots of closet space Laminate wood floors Fireplace Washer and Dryer Terrace on the second floor to host gatherings AC in unit Kitchen will be updated Includes: Stove Refrigerator Dishwasher Plenty of cabinets New coutertops Blocks to Vibrant downtown Culver City Lovely neighborhood and plenty of Restaurants and Shopping. Close to freeways 3 miles to Venice Beach Please contact: Douglas Musun $40 per person application fee 2795.00 Security deposit Fair Housing Compliant Professionally Managed,1.0,1.0,,,laundry on site,attached garage,,,,,,False
<built-in function id>,westside-southbay,"LAX, Westchester, Culver City, West LA, Playa Del Rey, Playa",6759444226.0,2018-11-28,2:11am,2018-11-30,5:37pm,Cozy and Spacious 1/1 Condo with all appliances for lease,$1975,21.0,730,,"Unfurnished, cozy and bright 1 bedroom, 1 bathroom condo for lease. It is located inside a beautiful, quiet and secure Mediterranean style complex with charming courtyards throughout. All appliances in unit: A/C, washer and dryer, refrigerator, stove, microwave, and dishwasher. Conveniently located near Howard Hughes Center, 405, 90, 10, 105 freeways, LAX, Shopping Centers. Description: * Separate living area and dining area * Living area features gas fireplace * Hardwood floor in living and dining room. Carpet in bedroom * Spacious bedroom features large custom build-in closet * Extra custom build-in closet in the hallway * Kitchen equipped with Italian kitchen cabinetry, fridge, gas stove/oven, microwave and dishwasher * Dining area with a lovely chandelier * In home Washer and Dryer * Easy guest access to full bath -- no need to walk through bedroom to access bathroom * 2 Parking Spots: 1 Underground Security Parking Plus 1 carport parking * Onsite Gym and Spa * Minimum 12 months lease; $1975/month, $2000 security deposit * No pets * No smoking Available : January 5th. Shown by Appointment Only. First showing this Sunday (12/2) from 1:30pm to 4:30pm. Please email for details and make an appointment. Nearby Cities: Westchester, Playa Vista, Playa Del Rey, Marina Del Rey, El Segundo, Palms, Mar Vista, Santa Monica, West LA, Cheviot Hills, Rancho Park, Culver City, Brentwood Zip Codes: 90049, 90077, 90291, 90405, 90404, 90064, 90232, 90066, 90034, 90025, 90045, 90036, 90293, 90094 Schools: UCLA, Santa Monica College, LMU, Pepperdine, West LA College, Otis College of Art and Design Streets: Venice, Sawtelle, Sepulveda, Santa Monica Blvd, Lincoln, Ocean Park, Bundy, Centinela, Overland, National, Palms, Motor, Washington, La Cienega",1.0,1.0,,,,,,,,,,False
<built-in function id>,central LA,West Hollywood,6761842281.0,2018-11-30,5:37pm,,,"It's Not Just an Apartment, It's a Lifestyle!  🐶🍳🥂",$2923,12.0,768,apartment,"CALL US TODAY: show contact info or direct to show contact info A home where you... Live. Relax. Work. Work Out. Swim. Laugh. Cook. Host. Lounge. Dine on the rooftop. LOVE LIFE! At The Dylan, life is effortless and total relaxation is just an elevator ride away; whether it's to our resort-style pool area, private screening room, luxe clubhouse, or one of our two incredible rooftops! The Dylan is West Hollywood's premier luxury residential destination located conveniently at Santa Monica and La Brea. Lease this modern apartment home with a spacious and functional open-plan living area, and come home to WEHO's very best! The Dylan boasts luxurious studios, one-bedroom apartments, two-bedroom apartments... and a plethora of open-air sky decks ☀️ Also enjoy the following in home features:Stainless Steel Whirlpool appliancesWasher & Dryer in every unitCaesar Stone CountertopsCentral Heating & AirWood Style FloorsPrivate Patios or balconies in select unitsWalk-In Closets Amenities:Bungalow-inspired rooftop terrace with BBQ's and movie projector wallAdditional rooftop sky deck with a glimpse of Century City, a panoramic view of the Hills... and an eye-catching look at Downtown LAResort-style pool with ample room for sunbathing, barbecuing and loungingState-of-the-art Fitness PadClubhouse featuring Teaching Kitchen Conference RoomScreening Room for movies (or a Super Bowl viewing)WiFi connection throughout the community - from the rooftop to the fitness center to the conference room and the pool!A gated dog run for your furry little one 🐕At The Dylan, you will enjoy nothing but the best amenities with our pool and BBQ area, state-of-the-art fitness center with a stretching and yoga room, club house, teaching kitchen and much more! Call today to speak to a friendly member of our team and let us help you choose the perfect home for you or come see our leasing office located on the 2nd floor of this state of the art community.Call today to find out about our amazing specials! Office Hours: Monday 9am-6pm, Tuesday 9am-6pm, Wednesday 9am-6pm, Thursday 9am-7pm, Friday 9am-6pm, Saturday 9am-6pm and Sunday 11am-5pm. Contact us: http://www.dylanweho.com/ 7111 Santa Monica Blvd, West Hollywood, CA 90046 show contact info or direct to show contact info Equal Housing Opportunity Pricing and availability subject to change.",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,attached garage,,,,,,False
<built-in function id>,central LA,,,,,,,,,,,,,,,,,,,,,,,,False
<built-in function id>,central LA,,6761836370.0,2018-11-30,5:27pm,,,$1500 off Your Move-In on This Unique 1 BD Floor Plan!,$2515,5.0,685,apartment,"WELCOME TO EASTOWN APARTMENTS! The new place to live, work, and play in the heart of East Hollywood.An apartment community where contemporary design meets world-class amenities, Eastown offers a modern take on luxury apartment living in the heart of LA's most iconic neighborhood. A state-of-the-art gym, rooftop pool and spa, and on-site shopping are just a few of the benefits that come with calling Eastown home.*Floor plan availability and pricing subject to change. Square footage and/or room dimensions are approximations and may vary between individual apartment units.CalDRE LIC #00838846 Use the link below for more details:http://apartments.wng.com/6c5068 This is a 1 Bedroom, 1 Bath, approximately 685 Sq. Ft. Features - High 9' Ceilings - Custom Fixtures and Finishes - Disposal - Window Coverings - High-Speed Internet and Phone Lines - Designer Selected Wood Cabinets in Two Color Options - Refrigerator - Furnished - Pantries and Storage Closets - Pre-wired for Cable and Satellite TV - Wheelchair Access - Stainless Steel Appliances - Over-sized Double Pane Windows - Central Air Conditioning and Heating with Programmable Thermostat - Walk-in Closets - Unique Studio, 1 and 2 Bedroom Apartments - Microwave - Private Patios Or Balconies - Washer/Dryer - Dishwasher - Spectacular City and Hillside Views - Built-in Table/Desk in Kitchens - Townhomes with Pedestrian Entrance - Quartz Countertops - Cork Flooring throughout Living Areas and Penny Tile in Bathrooms Community Amenities - Short Term Lease - BBQ/Picnic Area - Public Transportation - Group Exercise - Controlled Access/Gated - Package Receiving - Elevator - On-Site Maintenance - Pool - Free Weights - Bike Racks - Business Center - Guest Room - Off Street Parking - Spa/Hot Tub - Clubhouse - On-Site Management - Fitness Center Pet Policy Eastown is a pet friendly community! We welcome both cats and dogs under 35 lbs. $500 pet deposit and $50 monthly pet rent per cat. $500 pet deposit and $50 monthly pet rent per dog. Maximum of two pets per apartment home. Breed Restrictions Include: Afghan Hound, Akita, Alaskan Malamute, Australian Cattle Dog, Basenji, Basset Hound, Bedlington Terrier, Bernese, Bloodhound, Boxer, Chow Chow, Dalmatian, Doberman Pinscher, English Fox Hound, German Shepherd, Great Dane, Greyhound, Keeshond, Mastiff, Norwegian Elkhound, Pit Bull, Pointer, Rottweiler, Saint Bernard, Saluki, Siberian Husky, Weimaraner. Office Hours 9:00 AM - 7:00 PM Daily Eastown 6201 Hollywood Blvd. , Los Angeles, CA, 90028Equal Housing Opportunity Hollywood Hollywood Blvd Hollywood Pantages Los Angeles LA Downtown LA Eastown Hollywood Hills Sunset Strip Beverly Center Santa Monica Avenue of the Stars Downtown LA Beverly Hills UCLA USC Cal State Los Angeles Weho West Hollywood Grove Beverly Hills Townhouse Loft Studio Office Grocery pet friendly Pets Dog Dogs Cat Cats Luxury View Socal Southern California Closet in Wilshire Hancock Melrose Ave Avenue Boulevard Pool Jacuzzi Spa Walkability Farmers Market Modern Gym Fitness Center Controlled Access Gated Cedars Sinai Pacific Park Balcony Resort Style resort style Runyon 3jgQMieb7wW",1.0,1.0,,,,,,,,,,False
<built-in function id>,westside-southbay,"947- 11th Street, Santa Monica",6758315226.0,2018-11-26,3:50pm,2018-11-30,5:36pm,1 Bedroom/1Bath apt Streamline Moderne Courtyard,$2795,7.0,,,"947 11th Street #3, Santa Monica, Ca 90403 One Bed/1 Bath (with shower and separate tub) apartment with a large dining room in a one of a kind Streamline Moderne Historic landmark courtyard building in Santa Monica. This one bedroom/one bathroom apartment is a large unit with a southern exposure looking onto a sunny courtyard in a Santa Monica Historic landmark known for its Streamline Modern architecture. It is bright, upgraded and has beautiful interior details. Newly refinished hardwood floors, great storage and a separate dining room as well. Bathroom has a shower and separate tub for leisurely baths. Building has been recently refurbished and freshly painted. Located just 2 blocks from Montana and Wilshire Blvds with easy access to shopping, restaurants and Whole Foods. Email for appointment or stop by Sat and Sun from 1-3 for the open house. Will be ready for move in before December 1st. Just 10 minutes from the beach with easy access to the 405 & 10 freeway ramps. Laundry facilities on site. Furries (dogs and cats!) under 20 lbs will be considered. Street parking available. Walk Score.com rated 83, Bike Score rated 84. Available for move in by December 1st Rent: $2795.00 with $3500 security deposit based on excellent credit Please do not disturb tenants By appointment during the week or with open house from 1-3 on Sat and Sun. Please email show contact info and leave your name and telephone number to schedule an appointment.",1.0,1.0,,,,,,,,,,False
<built-in function id>,SF valley,9009 Tobias Ave. Panorama City,6759618271.0,2018-11-28,8:04am,2018-11-30,5:36pm,1+1 NEW LED Lighting throughout entire unit,$1650,15.0,1200,,"https://youtu.be/gR5YaKZrtNI PRIVATE PATIO!! Clean, well maintained, quiet gated Property with surveillance cameras!!! EVERYTHING IN THIS UNIT IS NEW! *Fireplace *Dishwasher *NEW Espresso self closing cabinets & drawers, stainless steel sink, oven & hood range *NEW LED lighting throughout entire unit *A lot of Deep Cabinet Space in kitchen, bathroom & hallway *Window Above Kitchen Sink *New Tile Flooring throughout entire unit *NEW Granite counter-tops in kitchen & bathroom *NEW HUGE bathroom vanity *NEW Wall to Wall Closets in Bedroom *Central AC/ Heating *Dual Pane Windows (saves money on your bill) ASK ABOUT OUR BAD CREDIT & PAYMENT PLANS",1.0,1.0,,,,,,,,,,False
